wine_name,price,overall_rating,is_cellar_defender
Saint-?ilion Grand Cru (Premier Grand Cru Class?),455.0,4.4,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),455.0,4.2,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),455.0,4.2,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),455.0,3.9,False
Amarone della Valpolicella Monte Lodoletta,454.95,4.7,False
Amarone della Valpolicella Monte Lodoletta,454.95,4.7,False
C?e-R?ie La Landonne,452.99,4.7,False
C?e-R?ie La Landonne,452.99,4.6,False
C?e-R?ie La Mouline,452.99,4.5,False
C?e-R?ie La Mouline,452.99,4.5,False
Amarone della Valpolicella Monte Lodoletta,450.0,4.8,False
Red,450.0,4.7,False
Roennfeldt Road Shiraz,450.0,4.7,False
Sor? Tild? (Barbaresco) Langhe,450.0,4.6,False
Red,450.0,4.6,False
Red,450.0,4.6,False
Bionic Frog,450.0,4.6,False
Pavillon Rouge du Ch?eau Margaux,450.0,4.5,False
Pavillon Rouge du Ch?eau Margaux,450.0,4.5,False
Cabernet Sauvignon,450.0,4.5,False
Red,450.0,4.5,False
Red,450.0,4.5,False
Pavillon Rouge du Ch?eau Margaux,450.0,4.4,False
Pavillon Rouge du Ch?eau Margaux,450.0,4.4,False
Clos de Vougeot Grand Cru,450.0,4.4,False
Barolo Monvigliero,450.0,4.3,False
Chambolle-Musigny,450.0,4.3,False
Limited Cabernet Sauvignon,450.0,3.8,False
The Maiden,449.99,4.7,False
Hillside Select Cabernet Sauvignon,449.99,4.7,False
Cabernet Sauvignon,449.99,4.7,False
Cos d'Estournel,449.99,4.6,False
Pomerol,449.99,4.6,False
Pomerol,449.99,4.6,False
Hillside Select Cabernet Sauvignon,449.99,4.6,False
Taita Marchig?e Vineyard Cabernet Sauvignon,449.99,4.6,False
Hillside Select Cabernet Sauvignon,449.99,4.6,False
Pomerol,449.99,4.5,False
Pomerol,449.99,4.5,False
Pomerol,449.99,4.5,False
Pomerol,449.99,4.5,False
Pomerol,449.99,4.5,False
Pomerol,449.99,4.5,False
Saint-Est?he (Grand Cru Class?),449.99,4.5,False
Cos d'Estournel,449.99,4.5,False
ERA Red,449.99,4.5,False
Pomerol,449.99,4.5,False
Echezeaux Grand Cru,449.99,4.5,False
Ermitage Ex-Voto,449.99,4.5,False
ERA Red,449.99,4.5,False
Canta la Perdiz,449.99,4.5,False
Echezeaux Grand Cru,449.99,4.5,False
Echezeaux Grand Cru,449.99,4.5,False
Pomerol,449.99,4.4,False
Echezeaux Grand Cru,449.99,4.4,False
Clos Vougeot Grand Cru,449.99,4.4,False
Canta la Perdiz,449.99,4.4,False
Pomerol,449.99,4.4,False
Pomerol,449.99,4.3,False
Pomerol,449.99,4.3,False
Pomerol,449.99,4.3,False
Pomerol,449.99,4.3,False
Pomerol,449.99,4.2,False
Pomerol,449.99,4.2,False
Pomerol,449.99,4.2,False
Pomerol,449.99,4.1,False
Pomerol,449.99,4.0,False
C?e-R?ie La Landonne,449.97,4.5,False
Mount Veeder Cabernet Sauvignon,449.95,4.8,False
Sor? Tild? (Barbaresco) Langhe,449.95,4.7,False
Sor? Tild? (Barbaresco) Langhe,449.95,4.7,False
Sugarloaf Mountain Vineyard Proprietary Red,449.95,4.6,False
Clos Saint-Denis Grand Cru,449.95,4.5,False
Les Amoureuses Chambolle-Musigny 1er Cru,449.95,4.4,False
Clos Saint-Denis Grand Cru,449.95,4.3,False
Le Pergole Torte,449.0,4.4,False
Charmes-Chambertin Grand Cru,448.95,4.6,False
Charmes-Chambertin Grand Cru,448.95,4.5,False
Charmes-Chambertin Grand Cru,448.95,4.3,False
Chambolle-Musigny Premier Cru 'Les Amoureuses',448.95,4.1,False
Chambertin Clos de B?e Grand Cru,447.99,4.4,False
Chambertin Clos de B?e Grand Cru,447.99,4.1,False
Falletto Barbaresco Asili,447.95,4.5,False
C?e-R?ie La Turque,447.0,4.6,False
Saint-Julien (Grand Cru Class?),445.0,4.3,False
Saint-Julien (Grand Cru Class?),445.0,4.3,False
Emilien,445.0,4.2,False
Barolo Paiagallo,445.0,3.9,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),443.99,4.5,False
Pomerol,443.5,4.5,False
Brunate Barolo,441.99,4.4,False
Cerequio Barolo,441.99,4.3,False
Barolo Bricco Bussia Vigna Colonnello,440.0,4.4,False
Special Selection Cabernet Sauvignon,439.99,4.7,False
Pauillac (Grand Cru Class?),439.99,4.7,False
Special Selection Cabernet Sauvignon,439.99,4.6,False
Special Selection Cabernet Sauvignon,439.99,4.6,False
Special Selection Cabernet Sauvignon,439.99,4.6,False
Sassicaia,439.97,4.6,False
Sassicaia,439.97,4.6,False
Sassicaia,439.97,4.6,False
Sassicaia,439.97,4.6,False
Sassicaia,439.97,4.5,False
Cuv? Katrina Eileen Cabernet Sauvignon,438.59,4.7,False
Cuv? Katrina Eileen Cabernet Sauvignon,438.59,4.6,False
Cuv? Katrina Eileen Cabernet Sauvignon,438.59,4.6,False
Labels Syrah,437.5,4.6,False
Charmes-Chambertin Grand Cru,437.5,4.5,False
Les Aubaguetes Priorat,436.31,4.5,False
Herb Lamb Vineyard Cabernet Sauvignon,435.0,4.7,False
Cabernet Sauvignon T6 Beckstoffer to Kalon Vineyard,435.0,4.6,False
Chambolle-Musigny Les Cabottes,435.0,4.2,False
Saint-Julien (Grand Cru Class?),434.99,4.4,False
Saint-Julien (Grand Cru Class?),434.99,4.4,False
Charmes-Chambertin Grand Cru,434.0,4.4,False
Cabernet Sauvignon,433.49,4.4,False
La Joie,433.32,4.6,False
Moonracer,431.99,4.6,False
The Lark,429.99,4.8,False
The Lark,429.99,4.7,False
Exzellenz Sacrashe Vineyard Red,429.99,4.7,False
Exzellenz Sacrashe Vineyard Red,429.99,4.7,False
Echezeaux Grand Cru,429.99,4.2,False
Pauillac (Grand Cru Class?),429.95,4.6,False
Pauillac (Grand Cru Class?),429.95,4.6,False
Monte Bello,429.95,4.5,False
Pauillac (Grand Cru Class?),429.95,4.5,False
Pauillac (Grand Cru Class?),429.95,4.5,False
Pauillac (Grand Cru Class?),429.95,4.4,False
Pauillac (Grand Cru Class?),429.95,4.4,False
Pauillac (Grand Cru Class?),429.95,4.3,False
Chambertin Clos de B?e Grand Cru,429.95,4.3,False
Monte Bello,429.95,4.3,False
Pauillac (Grand Cru Class?),429.95,4.3,False
Pauillac (Grand Cru Class?),429.95,4.3,False
Chambertin Clos de B?e Grand Cru,429.95,4.2,False
Pauillac (Grand Cru Class?),429.95,4.1,False
Cabernet Sauvignon Beckstoffer To Kalon Vineyard,429.0,4.9,False
Cabernet Sauvignon Beckstoffer To Kalon Vineyard,429.0,4.8,False
Cabernet Sauvignon Beckstoffer To Kalon Vineyard,429.0,4.6,False
Chambolle-Musigny,428.78,4.2,False
Chambertin Grand Cru Cuv? H?itiers Latour,426.95,4.1,False
Vi? El Pison,425.99,4.6,False
Vi? El Pison,425.99,4.6,False
Vi? El Pison,425.99,4.6,False
Vi? El Pison,425.99,4.6,False
Vi? El Pison,425.99,4.6,False
Vi? El Pison,425.99,4.6,False
Vi? El Pison,425.99,4.6,False
Saint-Julien (Grand Cru Class?),425.99,4.5,False
Vi? El Pison,425.99,4.5,False
Saint-Julien (Grand Cru Class?),425.99,4.4,False
Vi? El Pison,425.99,4.4,False
Vi? El Pison,425.99,4.4,False
Saint-Julien (Grand Cru Class?),425.99,4.4,False
Diamond Mountain District Cabernet Sauvignon,425.55,4.6,False
Cabernet Sauvignon CCS Beckstoffer To Kalon Vineyard,425.0,4.9,False
Cabernet Sauvignon RBS Beckstoffer To Kalon Vineyard,425.0,4.8,False
Cabernet Sauvignon CCS Beckstoffer To Kalon Vineyard,425.0,4.8,False
Cabernet Sauvignon CCS Beckstoffer To Kalon Vineyard,425.0,4.8,False
Cabernet Sauvignon CCS Beckstoffer To Kalon Vineyard,425.0,4.8,False
Howell Mountain Cabernet Sauvignon,425.0,4.8,False
Howell Mountain Cabernet Sauvignon,425.0,4.7,False
Cabernet Sauvignon CCS Beckstoffer To Kalon Vineyard,425.0,4.7,False
Howell Mountain Cabernet Sauvignon,425.0,4.7,False
Cabernet Sauvignon RBS Beckstoffer To Kalon Vineyard,425.0,4.7,False
Howell Mountain Cabernet Sauvignon,425.0,4.7,False
State Lane Vineyard Cabernet Sauvignon Grand-Vin,425.0,4.7,False
Cabernet Sauvignon CCS Beckstoffer To Kalon Vineyard,425.0,4.7,False
Cabernet Sauvignon T6 Beckstoffer to Kalon Vineyard,425.0,4.7,False
Herb Lamb Vineyard Cabernet Sauvignon,425.0,4.7,False
Pomerol,425.0,4.6,False
State Lane Vineyard Cabernet Sauvignon Grand-Vin,425.0,4.6,False
Cabernet Sauvignon RBS Beckstoffer To Kalon Vineyard,425.0,4.6,False
Howell Mountain Cabernet Sauvignon,425.0,4.6,False
Pomerol,425.0,4.5,False
Howell Mountain Cabernet Sauvignon,425.0,4.5,False
Pomerol,425.0,4.4,False
Brunello di Montalcino Riserva,425.0,4.4,False
Pomerol,425.0,4.3,False
Pomerol,425.0,4.2,False
Opus One,424.99,4.6,False
Pinot Noir,424.99,4.6,False
Opus One,424.99,4.6,False
Opus One,424.99,4.6,False
Opus One,424.99,4.6,False
Pinot Noir,424.99,4.5,False
Saint-Julien (Grand Cru Class?),423.99,4.6,False
Saint-Julien (Grand Cru Class?),423.99,4.5,False
Saint-Julien (Grand Cru Class?),423.99,4.5,False
Saint-Julien (Grand Cru Class?),423.99,4.5,False
Saint-Julien (Grand Cru Class?),423.99,4.5,False
Saint-Julien (Grand Cru Class?),423.99,4.4,False
Saint-Julien (Grand Cru Class?),423.99,4.4,False
Saint-Julien (Grand Cru Class?),423.99,4.4,False
Saint-Julien (Grand Cru Class?),423.99,4.3,False
Saint-Julien (Grand Cru Class?),423.99,4.3,False
Saint-Julien (Grand Cru Class?),423.99,4.3,False
Saint-Julien (Grand Cru Class?),423.99,4.3,False
Pauillac (Grand Cru Class?),423.95,4.5,False
Pauillac (Grand Cru Class?),423.95,4.4,False
Pauillac (Grand Cru Class?),423.95,4.3,False
Pauillac (Grand Cru Class?),423.95,4.3,False
Pauillac (Grand Cru Class?),423.95,4.2,False
Raven Series Syrah,422.0,4.7,False
Les Hauts-Doix Chambolle-Musigny 1er Cru,421.99,4.2,False
Vieilles Vignes Nuits 1er Cru,420.68,4.4,False
Pavillon Rouge du Ch?eau Margaux,420.0,4.4,False
Cabernet Sauvignon,420.0,4.4,False
Pavillon Rouge du Ch?eau Margaux,420.0,4.3,False
Pavillon Rouge du Ch?eau Margaux,420.0,4.2,False
Pavillon Rouge du Ch?eau Margaux,420.0,4.2,False
Mount Veeder Cabernet Sauvignon,419.99,4.7,False
Clos de Vougeot Grand Cru,419.99,4.6,False
Clos de Vougeot Grand Cru,419.99,4.6,False
Clos de Vougeot Grand Cru,419.99,4.5,False
Clos de Vougeot Grand Cru,419.99,4.4,False
Clos de Vougeot Grand Cru,419.99,4.4,False
Clos de Vougeot Grand Cru,419.99,4.4,False
Saint-Est?he (Grand Cru Class?),419.99,4.4,False
Saint-Est?he (Grand Cru Class?),419.99,4.3,False
Saint-Est?he (Grand Cru Class?),419.99,4.3,False
Saint-Est?he (Grand Cru Class?),419.99,4.3,False
Saint-Est?he (Grand Cru Class?),419.99,4.3,False
Clos de Vougeot Grand Cru,419.99,4.3,False
Saint-Est?he (Grand Cru Class?),419.99,4.2,False
Cos d'Estournel,419.0,4.6,False
Cos d'Estournel,419.0,4.4,False
Cos d'Estournel,419.0,4.4,False
Cos d'Estournel,419.0,4.2,False
State Lane Vineyard Roberta's Reserve,418.28,4.7,False
Opus One,418.19,4.7,False
Cos d'Estournel,415.99,4.5,False
Cos d'Estournel,415.99,4.4,False
Pessac-L?gnan (Grand Cru Class? de Graves),415.0,4.6,False
Pomerol,414.49,4.6,False
Roennfeldt Road Shiraz,410.0,4.6,False
Pomerol,410.0,4.2,False
Pomerol,410.0,4.2,False
Altagracia Cabernet Sauvignon,409.99,4.5,False
Altagracia Cabernet Sauvignon,409.99,4.4,False
Altagracia Cabernet Sauvignon,409.99,4.3,False
Vieilles Vignes Nuits-Saint-Georges Premier Cru 'Les Cras',409.99,4.3,False
Altagracia Cabernet Sauvignon,409.99,4.2,False
Dominus (Christian Moueix),409.95,4.6,False
Dominus (Christian Moueix),409.95,4.5,False
Amarone della Valpolicella Monte Lodoletta,407.99,4.7,False
Ermitage Le M?l,407.99,4.6,False
C?e-R?ie La Mordor?,407.99,4.5,False
C?e-R?ie La Mordor?,407.99,4.4,False
C?e-R?ie La Mordor?,407.99,4.4,False
C?e-R?ie La Mordor?,407.99,4.4,False
C?e-R?ie La Mordor?,407.99,4.3,False
C?e-R?ie La Mordor?,407.99,4.3,False
C?e-R?ie La Mordor?,407.99,4.2,False
C?e-R?ie La Mordor?,407.99,4.1,False
Pomerol,406.95,4.4,False
Capo dei Putti,406.5,4.6,False
Ch?eauneuf-du-Pape Deus Ex Machina,405.75,4.5,False
Charmes-Chambertin Grand Cru,404.99,4.1,False
La Serra Barolo,402.99,4.1,False
Vosne-Roman? 1er Cru 'Les Beaux Monts',402.43,4.5,False
State Lane Vineyard Roberta's Reserve,402.0,4.7,False
State Lane Vineyard Roberta's Reserve,402.0,4.6,False
State Lane Vineyard Roberta's Reserve,402.0,4.5,False
State Lane Vineyard Roberta's Reserve,402.0,4.5,False
Brunello di Montalcino Pianrosso,400.0,4.6,False
Pomerol,400.0,4.6,False
Pessac-L?gnan (Grand Cru Class? de Graves),400.0,4.5,False
Cabernet Sauvignon,400.0,4.5,False
Laurence Graff Reserve,400.0,4.5,False
Brunello di Montalcino Pianrosso,400.0,4.4,False
Brunello di Montalcino Pianrosso,400.0,4.4,False
Rocche dell'Annunziata Vigneto Rocchette Barolo Riserva,400.0,4.3,False
Montepulciano d'Abruzzo,400.0,4.2,False
Reserve Cabernet Sauvignon,399.99,4.9,False
The Beast Cabernet Sauvignon,399.99,4.8,False
The Beast Cabernet Sauvignon,399.99,4.8,False
St. Helena Cabernet Sauvignon,399.99,4.7,False
Tenuta Tignanello 'Solaia',399.99,4.7,False
Insignia,399.99,4.7,False
Amarone della Valpolicella Classico,399.99,4.7,False
Insignia,399.99,4.7,False
Amarone della Valpolicella Classico,399.99,4.7,False
Reserve Cabernet Sauvignon,399.99,4.7,False
Amarone della Valpolicella Classico,399.99,4.7,False
Amarone della Valpolicella Classico,399.99,4.7,False
Hillside Select Cabernet Sauvignon,399.99,4.7,False
L'Hermitage,399.99,4.7,False
St. Helena Cabernet Sauvignon,399.99,4.6,False
St. Helena Cabernet Sauvignon,399.99,4.6,False
Kathryn Hall Cabernet Sauvignon,399.99,4.6,False
Proprietary Red,399.99,4.6,False
Insignia,399.99,4.6,False
Kathryn Hall Cabernet Sauvignon,399.99,4.6,False
Insignia,399.99,4.6,False
Opus One,399.99,4.6,False
La Muse,399.99,4.6,False
La Muse,399.99,4.6,False
Opus One,399.99,4.6,False
Pauillac (Grand Cru Class?),399.99,4.6,False
Insignia,399.99,4.6,False
Insignia,399.99,4.6,False
Opus One,399.99,4.6,False
Hillside Select Cabernet Sauvignon,399.99,4.6,False
Proprietary Red,399.99,4.6,False
La Muse,399.99,4.6,False
Opus One,399.99,4.6,False
Opus One,399.99,4.6,False
Opus One,399.99,4.6,False
Hillside Select Cabernet Sauvignon,399.99,4.6,False
Opus One,399.99,4.6,False
La Muse,399.99,4.6,False
La Muse,399.99,4.6,False
Mount Veeder Cabernet Sauvignon,399.99,4.6,False
La Muse,399.99,4.6,False
Les Aubaguetes Priorat,399.99,4.6,False
Kathryn Hall Cabernet Sauvignon,399.99,4.5,False
Brunello di Montalcino,399.99,4.5,False
Cabernet Sauvignon,399.99,4.5,False
Grand Vin de Ch?eau Palmer (Grand Cru Class?),399.99,4.5,False
Brunello di Montalcino,399.99,4.5,False
Brunello di Montalcino,399.99,4.5,False
Grand Vin de Ch?eau Palmer (Grand Cru Class?),399.99,4.5,False
L'Hermitage,399.99,4.5,False
Barolo Riserva Cannubi 1752,399.99,4.5,False
Estate Reserve Cabernet Sauvignon (Cave Fermented),399.99,4.5,False
Brunello di Montalcino,399.99,4.5,False
Opus One,399.99,4.5,False
Opus One,399.99,4.5,False
Cabernet Sauvignon,399.99,4.5,False
La Muse,399.99,4.5,False
Nathan Coombs Estate Cabernet Sauvignon,399.99,4.5,False
Clos de Vougeot Grand Cru,399.99,4.5,False
St. Helena Cabernet Sauvignon,399.99,4.4,False
Grand Vin de Ch?eau Palmer (Grand Cru Class?),399.99,4.4,False
Montepulciano d'Abruzzo,399.99,4.4,False
Chambertin Clos de B?e Grand Cru,399.99,4.4,False
Bonnes-Mares Grand Cru,399.99,4.4,False
St. Helena Cabernet Sauvignon,399.99,4.4,False
Brunello di Montalcino Riserva,399.99,4.3,False
Grand Vin de Ch?eau Palmer (Grand Cru Class?),399.99,4.3,False
Bonnes-Mares Grand Cru,399.99,4.3,False
La Muse,399.99,4.1,False
Sassicaia,399.97,4.7,False
Sassicaia,399.97,4.7,False
Sassicaia,399.97,4.6,False
Sassicaia,399.97,4.6,False
Sassicaia,399.97,4.6,False
Sassicaia,399.97,4.6,False
Sassicaia,399.97,4.6,False
Sassicaia,399.97,4.6,False
Sassicaia,399.97,4.6,False
Sassicaia,399.97,4.6,False
Sassicaia,399.97,4.6,False
Cariad,399.95,4.7,False
Cariad,399.95,4.7,False
Cariad,399.95,4.7,False
Cariad,399.95,4.7,False
Cabernet Sauvignon,399.95,4.6,False
Cabernet Sauvignon,399.95,4.6,False
Cariad,399.95,4.6,False
Cabernet Sauvignon,399.95,4.6,False
Ch?eauneuf-du-Pape Pignan Rouge,399.95,4.6,False
Beckstoffer To Kalon Vineyard Cabernet Sauvignon,399.95,4.6,False
Pavillon Rouge du Ch?eau Margaux,399.95,4.6,False
Beckstoffer To Kalon Vineyard Cabernet Sauvignon,399.95,4.6,False
Ch?eauneuf-du-Pape Pignan Rouge,399.95,4.6,False
Beckstoffer To Kalon Vineyard Cabernet Sauvignon,399.95,4.6,False
Cabernet Sauvignon,399.95,4.5,False
Cabernet Sauvignon,399.95,4.5,False
Beckstoffer To Kalon Vineyard Cabernet Sauvignon,399.95,4.5,False
Ch?eauneuf-du-Pape Pignan Rouge,399.95,4.5,False
Ch?eauneuf-du-Pape Pignan Rouge,399.95,4.5,False
Cos d'Estournel,399.95,4.5,False
Cabernet Sauvignon,399.95,4.4,False
Cos d'Estournel,399.95,4.4,False
Le Desir,399.95,4.4,False
Pavillon Rouge du Ch?eau Margaux,399.95,4.3,False
Cos d'Estournel,399.95,4.3,False
Colore Toscana,399.95,4.1,False
Joie du Vin Cabernet Sauvignon,399.91,3.5,False
Eleven Confessions E Estate Grenache,399.2,4.8,False
Cabernet Sauvignon LPV Beckstoffer Las Piedras Vineyard,399.0,4.8,False
The Duel Estate Grenache,399.0,4.7,False
Cabernet Sauvignon LPV Beckstoffer Las Piedras Vineyard,399.0,4.7,False
Moonracer,399.0,4.7,False
Cabernet Sauvignon LPV Beckstoffer Las Piedras Vineyard,399.0,4.7,False
Pessac-L?gnan (Premier Grand Cru Class?),399.0,4.6,False
Moonracer,399.0,4.6,False
Pessac-L?gnan (Premier Grand Cru Class?),399.0,4.6,False
Pesus Ribera del Duero,399.0,4.5,False
?hezeaux du Dessus Grand Cru,399.0,4.5,False
Falletto Barbaresco Asili Riserva,398.99,4.5,False
Falletto Barbaresco Asili Riserva,398.99,4.4,False
Cabernet Sauvignon LPV Beckstoffer Las Piedras Vineyard,398.0,4.7,False
The Maiden,398.0,4.6,False
Sugarloaf Mountain Vineyard Proprietary Red,397.0,4.7,False
Le Petit Cheval Saint-?ilion Grand Cru,396.99,4.5,False
Le Petit Cheval Saint-?ilion Grand Cru,396.99,4.4,False
Le Petit Cheval Saint-?ilion Grand Cru,396.99,4.4,False
Falletto Barbaresco Asili,396.49,4.5,False
Mount Veeder Cabernet Sauvignon,395.0,4.9,False
Dark Blossom Grenache,395.0,4.7,False
Dr. Crane Vineyard Cabernet Sauvignon,395.0,4.5,False
Barolo Bricco Rocche,394.99,4.6,False
Pavillon Rouge du Ch?eau Margaux,394.99,4.5,False
Pavillon Rouge du Ch?eau Margaux,394.99,4.5,False
Pavillon Rouge du Ch?eau Margaux,394.99,4.4,False
Tenuta Tignanello 'Solaia',394.97,4.7,False
Nathan Coombs Estate Cabernet Sauvignon,394.95,4.6,False
Mount Veeder Cabernet Sauvignon,390.99,4.7,False
Bricco Asili Barbaresco,390.95,4.4,False
Oakville Estate Red,389.99,4.6,False
Oakville Estate Red,389.99,4.6,False
Oakville Estate Red,389.99,4.6,False
Oakville Estate Red,389.99,4.6,False
Oakville Estate Red,389.99,4.6,False
Charmes-Chambertin Grand Cru,389.99,4.5,False
Clos de Vougeot Grand Cru,389.99,4.5,False
Oakville Estate Red,389.99,4.4,False
Alter Ego de Ch?eau Palmer,389.99,4.4,False
Alter Ego de Ch?eau Palmer,389.99,4.4,False
Chambertin Clos de B?e Grand Cru,389.99,4.4,False
Clos de Vougeot Grand Cru,389.99,4.4,False
Alter Ego de Ch?eau Palmer,389.99,4.3,False
Alter Ego de Ch?eau Palmer,389.99,4.3,False
Chambertin Clos de B?e Grand Cru,389.99,4.3,False
Alter Ego de Ch?eau Palmer,389.99,4.3,False
Chambertin Clos de B?e Grand Cru,389.99,4.3,False
Clos de Vougeot Grand Cru,389.99,4.3,False
Clos de Vougeot Grand Cru,389.99,4.3,False
Alter Ego de Ch?eau Palmer,389.99,4.2,False
Chambertin Clos de B?e Grand Cru,389.99,4.2,False
Chambertin Clos de B?e Grand Cru,389.99,4.0,False
P?a-Manca Tinto,389.0,4.7,False
Estonoesuna Salida,389.0,4.7,False
Falletto Barbaresco Asili,389.0,4.5,False
Falletto Barbaresco Asili,389.0,4.4,False
Hillside Select Cabernet Sauvignon,388.0,4.6,False
Asterisk,386.0,4.6,False
Asterisk,386.0,4.4,False
Montepulciano d'Abruzzo,385.99,4.2,False
Dark Blossom Syrah,385.0,4.7,False
Chapelle d'Ausone Saint-?ilion Grand Cru,385.0,4.5,False
Pavillon Rouge du Ch?eau Margaux,385.0,4.5,False
Pavillon Rouge du Ch?eau Margaux,385.0,4.4,False
Chapelle d'Ausone Saint-?ilion Grand Cru,385.0,4.3,False
Chapelle d'Ausone Saint-?ilion Grand Cru,385.0,4.2,False
Grand Vin de Ch?eau Palmer (Grand Cru Class?),384.95,4.5,False
Grand Vin de Ch?eau Palmer (Grand Cru Class?),384.95,4.5,False
Pauillac (Grand Cru Class?),383.99,4.5,False
Pauillac (Grand Cru Class?),383.99,4.4,False
Charmes-Chambertin Grand Cru,383.99,4.1,False
Pessac-L?gnan (Grand Cru Class? de Graves),382.99,4.4,False
Pessac-L?gnan (Grand Cru Class? de Graves),382.99,4.3,False
Ermitage Ex-Voto,382.99,4.3,False
Cerequio Barolo,380.99,4.5,False
La Serra Barolo,380.99,4.3,False
C?e-R?ie,380.0,4.5,False
C?e-R?ie,380.0,4.5,False
C?e-R?ie,380.0,4.5,False
La Muse,380.0,4.5,False
C?e-R?ie,380.0,4.4,False
C?e-R?ie,380.0,4.4,False
C?e-R?ie,380.0,4.4,False
C?e-R?ie,380.0,4.4,False
C?e-R?ie,380.0,4.4,False
C?e-R?ie,380.0,4.4,False
C?e-R?ie,380.0,4.4,False
Stagecoach Vineyard Cabernet Sauvignon,380.0,4.4,False
C?e-R?ie,380.0,4.3,False
Barolo Riserva,380.0,4.1,False
Opus One,379.99,4.7,False
Piranha Waterdance,379.99,4.7,False
Shakti Grenache,379.99,4.7,False
Elevation 1147,379.99,4.7,False
Elevation 1147,379.99,4.6,False
Opus One,379.99,4.6,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),379.99,4.6,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),379.99,4.5,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),379.99,4.5,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),379.99,4.5,False
Riserva Chianti Classico,379.99,4.4,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),379.99,4.3,False
Elevation 1147,379.99,4.0,False
Darius II Cabernet Sauvignon,379.97,4.8,False
Darius II Cabernet Sauvignon,379.97,4.8,False
Pauillac (Grand Cru Class?),379.97,4.4,False
Pauillac (Grand Cru Class?),379.97,4.4,False
Pauillac (Grand Cru Class?),379.97,4.3,False
Pauillac (Grand Cru Class?),379.95,4.6,False
Pauillac (Grand Cru Class?),379.95,4.5,False
Pauillac (Grand Cru Class?),379.95,4.5,False
Pauillac (Grand Cru Class?),379.95,4.5,False
Chapelle-Chambertin Grand Cru,379.95,4.3,False
Pauillac (Grand Cru Class?),379.95,4.2,False
Pauillac (Grand Cru Class?),379.95,4.1,False
The Tempest,379.0,4.6,False
Saint-?ilion Grand Cru,378.99,4.6,False
Reserve Cabernet Sauvignon,378.49,4.5,False
Pesus Ribera del Duero,375.73,4.5,False
The Maiden,375.55,4.7,False
Thorevilos Cabernet Sauvignon,375.5,4.7,False
Five Shooter Grenache,375.0,4.7,False
Barolo Riserva Granbussia,375.0,4.7,False
Brunello di Montalcino,375.0,4.7,False
Stein Grenache,375.0,4.6,False
Nathan Coombs Estate Cabernet Sauvignon,375.0,4.6,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),375.0,4.5,False
Pessac-L?gnan (Grand Cru Class? de Graves),375.0,4.5,False
Saint-?ilion Grand Cru (Premier Grand Cru Class?),375.0,4.5,False
Grands Ech?eaux Grand Cru,375.0,4.5,False
